drugA,drugB,label
DB00222,DB01175,1
DB00344,DB14231,1
DB01104,DB01309,1
DB00182,DB06154,1
DB01037,DB00030,1
DB00952,DB01623,1
DB00623,DB13324,1
DB01068,DB00977,1
DB00347,DB01267,1
DB00806,DB14185,1
DB06016,DB13455,1
DB00822,DB01356,1
DB00477,DB13160,1
DB00714,DB00829,1
DB00285,DB00591,1
DB00557,DB00502,1
DB00476,DB06209,1
DB00490,DB00635,1
DB11124,DB00363,1
DB01028,DB01618,1
DB01192,DB01037,1
DB00404,DB00517,1
DB00472,DB01435,1
DB00934,DB11963,1
DB08940,DB00829,1
DB00246,DB01062,1
DB00810,DB01238,1
DB00472,DB13232,1
DB00344,DB12278,1
DB00726,DB13910,1
DB08808,DB00215,1
DB00555,DB00332,1
DB06216,DB00670,1
DB09068,DB13448,1
DB00955,DB06700,1
DB00490,DB00845,1
DB01242,DB00443,1
DB01599,DB00679,1
DB09062,DB00476,1
DB01267,DB00027,1
DB00458,DB00182,1
DB08918,DB00678,1
DB01174,DB00661,1
DB00894,DB00321,1
DB00321,DB13652,1
DB00321,DB11732,1
DB00734,DB09074,1
DB00458,DB04665,1
DB01466,DB00176,1
DB08437,DB01149,1
DB01118,DB00829,1
DB01255,DB05395,1
DB00358,DB00408,1
DB08918,DB11315,1
DB01156,DB01253,1
DB00628,DB01354,1
DB07767,DB00679,1
DB06700,DB01062,1
DB00334,DB14068,1
DB01151,DB00069,1
DB02959,DB06016,1
DB01224,DB11921,1
DB12661,DB00476,1
DB00543,DB07615,1
DB01247,DB13316,1
DB06016,DB01116,1
DB00199,DB00246,1
DB00321,DB00539,1
DB00475,DB13331,1
DB01247,DB13312,1
DB01156,DB04885,1
DB00540,DB00382,1
DB08918,DB00241,1
DB00543,DB14063,1
DB13950,DB09068,1
DB09068,DB00412,1
DB00246,DB13955,1
DB00408,DB13377,1
DB00715,DB09218,1
DB01037,DB01115,1
DB12478,DB00502,1
DB01018,DB01215,1
DB00363,DB01353,1
DB11951,DB00502,1
DB09090,DB01100,1
DB00477,DB00966,1
DB13217,DB08918,1
DB00829,DB00839,1
DB01414,DB00285,1
DB00698,DB01037,1
DB00271,DB08918,1
DB05034,DB01267,1
DB08816,DB00476,1
DB00176,DB12615,1
DB01066,DB01242,1
DB01626,DB00540,1
DB00404,DB00363,1
DB00795,DB01238,1
DB00215,DB00472,1
DB01174,DB01220,1
DB09270,DB01267,1
DB00370,DB00685,1
DB06684,DB11868,1
DB09570,DB01255,1
DB00363,DB08826,1
DB00715,DB01207,1
DB01156,DB01511,1
DB00283,DB01156,1
DB09292,DB01151,1
DB06738,DB00472,1
DB14185,DB00818,1
DB01156,DB12725,1
DB00458,DB05223,1
DB00831,DB00384,1
DB08918,DB08813,1
DB01100,DB11732,1
DB00333,DB00656,1
DB00313,DB00787,1
DB01037,DB05095,1
DB00628,DB01156,1
DB00182,DB00499,1
DB00182,DB01020,1
DB00850,DB05258,1
DB00243,DB00472,1
DB00313,DB09286,1
DB06016,DB01170,1
DB01623,DB06413,1
DB00589,DB00502,1
DB11770,DB00490,1
DB00704,DB14719,1
DB13411,DB00726,1
DB12779,DB09128,1
DB00422,DB13251,1
DB04821,DB01175,1
DB02207,DB08918,1
DB00628,DB00776,1
DB00182,DB14486,1
DB00182,DB00234,1
DB11892,DB00215,1
DB00234,DB00475,1
DB00477,DB00579,1
DB01685,DB00490,1
DB00104,DB00934,1
DB00307,DB01104,1
DB01171,DB00934,1
DB00477,DB13944,1
DB01224,DB00570,1
DB13530,DB00370,1
DB00182,DB00625,1
DB00374,DB00502,1
DB01577,DB06413,1
DB13448,DB00433,1
DB01367,DB00458,1
DB00656,DB09383,1
DB00469,DB14509,1
DB01018,DB11540,1
DB00601,DB00472,1
DB00628,DB00982,1
DB13504,DB01267,1
DB01238,DB13443,1
DB00177,DB00472,1
DB14185,DB05676,1
DB00176,DB13619,1
DB00715,DB13666,1
DB00104,DB00344,1
DB01037,DB00703,1
DB00543,DB01009,1
DB06700,DB09123,1
DB01068,DB01247,1
DB08815,DB12877,1
DB00182,DB00519,1
DB01024,DB14509,1
DB00752,DB00006,1
DB13989,DB01018,1
DB01267,DB11638,1
DB00283,DB01618,1
DB06216,DB13759,1
DB00555,DB01226,1
DB00321,DB15334,1
DB01068,DB06793,1
DB00734,DB04833,1
DB01579,DB00656,1
DB01156,DB08897,1
DB00574,DB01104,1
DB00934,DB00527,1
DB11732,DB00476,1
DB00502,DB08799,1
DB14541,DB01224,1
DB00344,DB04552,1
DB00370,DB00814,1
DB14963,DB00704,1
DB00404,DB01213,1
DB00548,DB06700,1
DB00176,DB13273,1
DB01156,DB00402,1
DB00502,DB00617,1
DB00754,DB00370,1
DB00726,DB11675,1
DB00477,DB00661,1
DB00742,DB00215,1
DB01043,DB08815,1
DB00344,DB00482,1
DB13146,DB00476,1
DB01018,DB00767,1
DB13221,DB00656,1
DB01421,DB01018,1
DB01224,DB00709,1
DB01223,DB01151,1
DB00475,DB00633,1
DB00715,DB05254,1
DB09068,DB09219,1
DB00344,DB09078,1
DB00500,DB00458,1
DB04917,DB00370,1
DB12531,DB00334,1
DB00363,DB00660,1
DB01320,DB06016,1
DB00313,DB13014,1
DB06700,DB09329,1
DB04872,DB08815,1
DB11760,DB00476,1
DB00679,DB04885,1
DB00285,DB00771,1
DB01149,DB00065,1
DB00215,DB06733,1
DB00777,DB00182,1
DB00502,DB01097,1
DB00623,DB13554,1
DB13402,DB00476,1
DB13676,DB06700,1
DB00628,DB12308,1
DB11732,DB08918,1
DB01018,DB00370,1
DB01199,DB01242,1
DB06201,DB01618,1
DB00656,DB09042,1
DB01267,DB02852,1
DB01307,DB01224,1
DB01104,DB13860,1
DB00679,DB00736,1
DB00331,DB00404,1
DB01149,DB01356,1
DB01445,DB08918,1
DB00422,DB00806,1
DB08918,DB13523,1
DB11642,DB00458,1
DB01242,DB11841,1
DB00502,DB00763,1
DB08892,DB14185,1
DB04871,DB00334,1
DB04871,DB00285,1
DB13673,DB00404,1
DB01107,DB00215,1
DB01267,DB11363,1
DB00475,DB00363,1
DB00829,DB13642,1
DB04871,DB00313,1
DB00752,DB12771,1
DB00788,DB09068,1
DB00215,DB11823,1
DB01151,DB00269,1
DB00555,DB00071,1
DB00540,DB01566,1
DB12474,DB00215,1
DB00458,DB08807,1
DB13577,DB00321,1
DB13617,DB01018,1
DB00475,DB00268,1
DB00321,DB12026,1
DB00477,DB01216,1
DB13246,DB00370,1
DB00752,DB01162,1
DB00334,DB00418,1
DB00529,DB01156,1
DB00602,DB01149,1
DB00540,DB01032,1
DB14185,DB13779,1
DB00321,DB08810,1
DB09209,DB00321,1
DB09068,DB11963,1
DB00439,DB00502,1
DB00313,DB00461,1
DB00370,DB04552,1
DB00962,DB06684,1
DB01450,DB09068,1
DB00422,DB00622,1
DB01224,DB01338,1
DB14027,DB08815,1
DB13280,DB00679,1
DB13953,DB00623,1
DB00662,DB00370,1
DB00704,DB09068,1
DB08918,DB01039,1
DB14185,DB00316,1
DB01048,DB06700,1
DB01156,DB01353,1
DB01068,DB12951,1
DB00614,DB00628,1
DB00612,DB00472,1
DB00882,DB00555,1
DB13735,DB00555,1
DB13575,DB00679,1
DB01242,DB11638,1
DB00494,DB00628,1
DB00995,DB01149,1
DB01238,DB13601,1
DB01399,DB06216,1
DB09082,DB00334,1
DB14126,DB00831,1
DB00248,DB01104,1
DB09076,DB00215,1
DB00490,DB01043,1
DB01242,DB06264,1
DB08815,DB14240,1
DB08955,DB00476,1
DB01175,DB00573,1
DB00555,DB00440,1
DB01255,DB00212,1
DB00829,DB13799,1
DB01018,DB13956,1
DB13872,DB00215,1
DB01156,DB06402,1
DB00656,DB11491,1
DB00458,DB00570,1
DB09254,DB00472,1
DB12670,DB00182,1
DB00734,DB13919,1
DB01628,DB01156,1
DB08815,DB09011,1
DB09117,DB00822,1
DB00408,DB11400,1
DB09167,DB00679,1
DB01215,DB01577,1
DB13737,DB00540,1
DB05115,DB01238,1
DB00477,DB01329,1
DB00502,DB00508,1
DB01267,DB01511,1
DB00107,DB00555,1
DB00850,DB00544,1
DB01241,DB01267,1
DB00285,DB11541,1
DB08815,DB14207,1
DB00325,DB00334,1
DB01242,DB08911,1
DB01255,DB13644,1
DB00344,DB05246,1
DB00458,DB01297,1
DB01174,DB00701,1
DB00835,DB08815,1
DB13413,DB00850,1
DB00246,DB09023,1
DB00726,DB00999,1
DB01068,DB06815,1
DB01267,DB13156,1
DB00182,DB12927,1
DB00778,DB01224,1
DB06691,DB01104,1
DB00543,DB00628,1
DB09128,DB09185,1
DB06737,DB01037,1
DB00433,DB01238,1
DB00477,DB11181,1
DB09068,DB00625,1
DB01558,DB06216,1
DB01175,DB00363,1
DB00805,DB01068,1
DB00359,DB01267,1
DB01104,DB00505,1
DB00555,DB04695,1
DB00370,DB01005,1
DB11575,DB01149,1
DB00475,DB00209,1
DB00182,DB00327,1
DB06824,DB09068,1
DB12273,DB00182,1
DB00899,DB06700,1
DB00176,DB09034,1
DB01224,DB01214,1
DB11792,DB00831,1
DB00458,DB04956,1
DB01226,DB01623,1
DB00334,DB00243,1
DB03585,DB06700,1
DB00555,DB09481,1
DB01104,DB00498,1
DB00540,DB09237,1
DB13405,DB00285,1
DB04820,DB08815,1
DB01511,DB00472,1
DB00502,DB06730,1
DB01247,DB00517,1
DB00540,DB01429,1
DB00970,DB00363,1
DB01018,DB00542,1
DB01551,DB06077,1
DB00613,DB00822,1
DB01151,DB00238,1
DB01100,DB09241,1
DB11431,DB00829,1
DB01037,DB14724,1
DB13733,DB00321,1
DB01558,DB08918,1
DB00477,DB13341,1
DB00344,DB13505,1
DB00934,DB04695,1
DB01174,DB01242,1
DB08918,DB00001,1
DB00726,DB01359,1
DB01151,DB00998,1
DB01255,DB00774,1
DB06077,DB13874,1
DB09068,DB09395,1
DB13638,DB01267,1
DB00601,DB00850,1
DB01232,DB00472,1
DB00829,DB00268,1
DB14975,DB00726,1
DB00476,DB00515,1
DB00477,DB14634,1
DB00323,DB01174,1
DB01224,DB05018,1
DB01098,DB01037,1
DB01170,DB01576,1
DB01576,DB09288,1
DB01174,DB01501,1
DB00477,DB01234,1
DB00934,DB00472,1
DB12531,DB01100,1
DB01576,DB09418,1
DB09068,DB06726,1
DB01037,DB13757,1
DB00753,DB00477,1
DB00387,DB01255,1
DB00323,DB00334,1
DB00903,DB01242,1
DB14506,DB00850,1
DB00433,DB00193,1
DB01576,DB12725,1
DB00475,DB13799,1
DB00864,DB00285,1
DB01247,DB04948,1
DB00477,DB09165,1
DB00344,DB08868,1
DB00927,DB01100,1
DB06267,DB00822,1
DB00071,DB09128,1
DB11520,DB00934,1
DB00458,DB09247,1
DB01168,DB00476,1
DB00476,DB03575,1
DB09299,DB14509,1
DB00540,DB00400,1
DB01224,DB00987,1
DB00656,DB15360,1
DB00579,DB00734,1
DB11511,DB00502,1
DB09128,DB14050,1
DB01175,DB08951,1
DB01104,DB12833,1
DB09128,DB06700,1
DB08797,DB00285,1
DB08918,DB06448,1
DB00628,DB00719,1
DB01593,DB00334,1
DB01037,DB06148,1
DB02703,DB00822,1
DB09218,DB00458,1
DB01247,DB08932,1
DB00540,DB00834,1
DB00690,DB01175,1
DB00543,DB13523,1
DB00985,DB00679,1
DB00508,DB00458,1
DB01075,DB09068,1
DB09253,DB00363,1
DB01104,DB05767,1
DB06684,DB13722,1
DB01151,DB14125,1
DB06684,DB01320,1
DB13917,DB00458,1
DB13362,DB01151,1
DB06479,DB00176,1
DB00475,DB04819,1
DB01159,DB01255,1
DB01190,DB00477,1
DB00313,DB11543,1
DB01618,DB04884,1
DB00656,DB13975,1
DB00285,DB06468,1
DB12332,DB00472,1
DB00285,DB09174,1
DB00471,DB00704,1
DB00949,DB06216,1
DB09128,DB09253,1
DB01175,DB01110,1
DB09061,DB01174,1
DB00476,DB12598,1
DB01149,DB06268,1
DB01618,DB08329,1
DB13443,DB00215,1
DB00555,DB14672,1
DB00831,DB00897,1
DB08918,DB13675,1
DB00679,DB01401,1
DB00475,DB00952,1
DB01303,DB01100,1
DB00934,DB11889,1
DB00277,DB00623,1
DB00960,DB00850,1
DB00864,DB00215,1
DB00477,DB06268,1
DB00776,DB00656,1
DB00215,DB06406,1
DB14050,DB00422,1
DB11512,DB06700,1
DB15217,DB00363,1
DB09128,DB00725,1
DB13520,DB01623,1
DB00831,DB06168,1
DB00701,DB00752,1
DB06684,DB08953,1
DB08865,DB01267,1
DB00934,DB00262,1
DB13520,DB01018,1
DB01115,DB00679,1
DB00540,DB00404,1
DB13468,DB08815,1
DB14185,DB00849,1
DB00555,DB13552,1
DB08918,DB01042,1
DB00344,DB02224,1
DB00476,DB00031,1
DB09209,DB00182,1
DB12783,DB00408,1
DB01450,DB06684,1
DB00370,DB01044,1
DB09068,DB01043,1
DB00363,DB13799,1
DB01037,DB00901,1
DB01115,DB00752,1
DB01242,DB00610,1
DB00344,DB00810,1
DB08883,DB00475,1
DB00387,DB00734,1
DB06016,DB13695,1
DB00831,DB13213,1
DB13357,DB00540,1
DB05710,DB01104,1
DB00623,DB00832,1
DB00321,DB13287,1
DB01623,DB13601,1
DB00555,DB14009,1
DB00477,DB00185,1
DB00829,DB11823,1
DB13779,DB00334,1
DB06725,DB00458,1
DB00734,DB04838,1
DB00543,DB13400,1
DB00477,DB02638,1
DB06218,DB00476,1
DB00477,DB01155,1
DB00404,DB01219,1
DB00558,DB01156,1
DB13792,DB00829,1
DB06655,DB01267,1
DB00605,DB01238,1
DB06077,DB01083,1
DB00502,DB01424,1
DB00422,DB08934,1
DB01623,DB13213,1
DB00540,DB04581,1
DB00433,DB11855,1
DB00322,DB01242,1
DB00321,DB09462,1
DB00334,DB04540,1
DB09449,DB00715,1
DB09204,DB00285,1
DB00484,DB01267,1
DB06077,DB09286,1
DB01107,DB06700,1
DB06624,DB01156,1
DB08881,DB01100,1
DB00864,DB00934,1
DB01174,DB04818,1
DB00422,DB09546,1
DB00292,DB01174,1
DB00490,DB00987,1
DB01623,DB00191,1
DB00540,DB14724,1
DB00182,DB01002,1
DB05541,DB00715,1
DB00344,DB01067,1
DB00945,DB01156,1
DB00570,DB01149,1
DB00490,DB06153,1
DB01264,DB01018,1
DB00580,DB00476,1
DB06216,DB06770,1
DB00363,DB04948,1
DB00285,DB12111,1
DB00356,DB01068,1
DB00701,DB00472,1
DB00246,DB01043,1
DB01238,DB00863,1
DB01068,DB08905,1
DB00381,DB01018,1
DB00422,DB01235,1
DB11642,DB00176,1
DB01495,DB06684,1
DB04953,DB08918,1
DB00822,DB01076,1
DB00734,DB13500,1
DB00404,DB00026,1
DB01367,DB00321,1
DB01247,DB00800,1
DB09297,DB00477,1
DB01068,DB00241,1
DB12174,DB06216,1
DB09068,DB13720,1
DB00832,DB08918,1
DB00752,DB12093,1
DB00436,DB00555,1
DB01175,DB13636,1
DB00422,DB12478,1
DB00444,DB09128,1
DB00704,DB00328,1
DB13708,DB00628,1
DB00475,DB06700,1
DB14962,DB01151,1
DB04861,DB09068,1
DB00540,DB13606,1
DB11963,DB00679,1
DB00660,DB01238,1
DB00704,DB06153,1
DB01083,DB01174,1
DB00182,DB06575,1
DB11567,DB01151,1
DB12268,DB00477,1
DB00458,DB14067,1
DB01224,DB09184,1
DB01239,DB00704,1
DB00363,DB09268,1
DB06216,DB13801,1
DB01247,DB00742,1
DB00363,DB08861,1
DB00897,DB01247,1
DB00482,DB01104,1
DB09527,DB00715,1
DB01267,DB09190,1
DB00565,DB00656,1
DB00182,DB00413,1
DB06700,DB11642,1
DB00543,DB13082,1
DB00285,DB00518,1
DB09080,DB01224,1
DB01233,DB01037,1
DB01442,DB01175,1
DB01363,DB06016,1
DB06823,DB01151,1
DB01259,DB00176,1
DB01242,DB00625,1
DB06663,DB00313,1
DB09068,DB01016,1
DB00476,DB00672,1
DB00476,DB13191,1
DB00408,DB01501,1
DB12313,DB00433,1
DB00533,DB01175,1
DB00540,DB00660,1
DB00734,DB09212,1
DB00737,DB14509,1
DB00656,DB01110,1
DB01267,DB09232,1
DB06216,DB13402,1
DB01618,DB00777,1
DB13676,DB01175,1
DB06684,DB12105,1
DB09173,DB00715,1
DB00476,DB12093,1
DB01075,DB00679,1
DB00237,DB00502,1
DB00502,DB11085,1
DB01151,DB01182,1
DB00476,DB06294,1
DB14185,DB08997,1
DB01553,DB00215,1
DB13253,DB00370,1
DB06797,DB00472,1
DB00246,DB00660,1
DB00831,DB08904,1
DB00416,DB00850,1
DB00321,DB06589,1
DB01018,DB08991,1
DB00555,DB09496,1
DB14185,DB01165,1
DB01576,DB00606,1
DB09068,DB01126,1
DB11774,DB01224,1
DB00176,DB04932,1
DB11189,DB00363,1
DB01175,DB01600,1
DB00214,DB00734,1
DB00829,DB08894,1
DB00543,DB09273,1
DB00433,DB06770,1
DB06704,DB00285,1
DB00334,DB14488,1
DB08794,DB00502,1
DB08918,DB12161,1
DB00649,DB01242,1
DB01576,DB06412,1
DB00404,DB14669,1
DB00295,DB01104,1
DB13787,DB01037,1
DB13860,DB00176,1
DB15465,DB00476,1
DB00656,DB09239,1
DB01037,DB05227,1
DB00865,DB01175,1
DB01106,DB01100,1
DB06723,DB01174,1
DB00344,DB00353,1
DB00529,DB00433,1
DB14737,DB01255,1
DB00582,DB00363,1
DB13322,DB00831,1
DB00656,DB12110,1
DB06691,DB06216,1
DB01018,DB13246,1
DB00215,DB06822,1
DB01280,DB00363,1
DB13446,DB00477,1
DB00477,DB00310,1
DB09128,DB09026,1
DB00334,DB00082,1
DB04951,DB00176,1
DB01068,DB04946,1
DB08918,DB01252,1
DB00260,DB00850,1
DB00850,DB01529,1
DB00831,DB01129,1
DB06077,DB00443,1
DB00540,DB00886,1
DB00945,DB01068,1
DB00182,DB11156,1
DB00321,DB06176,1
DB00285,DB12184,1
DB00656,DB12930,1
DB00363,DB01509,1
DB00614,DB00422,1
DB00533,DB00458,1
DB00458,DB11703,1
DB00287,DB01018,1
DB01151,DB01075,1
DB01037,DB01591,1
DB09042,DB00458,1
DB09017,DB00363,1
DB09285,DB00555,1
DB01247,DB01339,1
DB00363,DB01325,1
DB00829,DB01167,1
DB00629,DB09068,1
DB13775,DB00934,1
DB09068,DB00767,1
DB00285,DB01199,1
DB01149,DB13082,1
DB12455,DB01100,1
DB01255,DB11587,1
DB00899,DB00628,1
DB01576,DB12313,1
DB04695,DB00433,1
DB09128,DB00361,1
DB09068,DB05812,1
DB09068,DB13208,1
DB00477,DB06603,1
DB14063,DB00246,1
DB00860,DB00408,1
DB08815,DB00528,1
DB02105,DB01247,1
DB00502,DB01656,1
DB00433,DB09023,1
DB00752,DB01608,1
DB08807,DB00934,1
DB01435,DB00422,1
DB14185,DB11752,1
DB00321,DB15066,1
DB06077,DB01115,1
DB00950,DB00734,1
DB00334,DB00342,1
DB06506,DB00246,1
DB00816,DB00656,1
DB01407,DB01576,1
DB00433,DB01211,1
DB00285,DB14065,1
DB00404,DB04948,1
DB01267,DB12092,1
DB00953,DB14509,1
DB01238,DB13975,1
DB01397,DB00422,1
DB00404,DB00741,1
DB11089,DB00472,1
DB00477,DB13064,1
DB01332,DB01151,1
DB00270,DB00246,1
DB01102,DB00734,1
DB01174,DB04956,1
DB04831,DB00726,1
DB13405,DB00476,1
DB08838,DB00726,1
DB00433,DB06819,1
DB08797,DB00477,1
DB08930,DB00543,1
DB00715,DB13495,1
DB13989,DB00285,1
DB09068,DB12105,1
DB00490,DB04630,1
DB00734,DB00220,1
DB06077,DB09076,1
DB07715,DB00363,1
DB00490,DB13003,1
DB14719,DB00321,1
DB01410,DB00408,1
DB00726,DB00030,1
DB00458,DB13772,1
DB01168,DB00726,1
DB14009,DB00334,1
DB12989,DB00656,1
DB01576,DB14490,1
DB01018,DB06695,1
DB00458,DB09187,1
DB01628,DB06700,1
DB00540,DB01562,1
DB00433,DB00623,1
DB08918,DB11898,1
DB00321,DB08841,1
DB15360,DB00628,1
DB03585,DB01242,1
DB01247,DB09236,1
DB01072,DB01175,1
DB00370,DB00940,1
DB07841,DB00502,1
DB01068,DB06690,1
DB06736,DB01224,1
DB00296,DB00404,1
DB08918,DB15593,1
DB05607,DB06700,1
DB13775,DB01149,1
DB01256,DB00246,1
DB08951,DB01068,1
DB13572,DB01151,1
DB00656,DB00896,1
DB00934,DB05015,1
DB00472,DB01148,1
DB00395,DB00623,1
DB01259,DB00313,1
DB01242,DB13805,1
DB00726,DB02546,1
DB12836,DB01242,1
DB14018,DB00850,1
DB00238,DB01174,1
DB03783,DB00433,1
DB01267,DB01618,1
DB06684,DB13695,1
DB00477,DB04794,1
DB01151,DB01380,1
DB00321,DB06412,1
DB00334,DB01208,1
DB00912,DB01104,1
DB00189,DB00363,1
DB00182,DB13347,1
DB05109,DB00623,1
DB01623,DB12576,1
DB01238,DB09230,1
DB00679,DB06787,1
DB00543,DB00785,1
DB02901,DB01224,1
DB08918,DB11984,1
DB06077,DB01394,1
DB00344,DB13550,1
DB00499,DB00176,1
DB01174,DB00381,1
DB12007,DB01242,1
DB00575,DB00404,1
DB00344,DB01135,1
DB00294,DB00321,1
DB08871,DB14185,1
DB00199,DB00433,1
DB11367,DB00404,1
DB04953,DB06700,1
DB00477,DB00695,1
DB00657,DB00477,1
DB01037,DB01197,1
DB09254,DB00476,1
DB12248,DB00408,1
DB00176,DB06813,1
DB06216,DB09122,1
DB00656,DB01356,1
DB01236,DB00476,1
DB00176,DB00047,1
DB00408,DB01337,1
DB00376,DB00850,1
DB01238,DB09290,1
DB00656,DB13523,1
DB01238,DB00767,1
DB01246,DB00679,1
DB01151,DB13452,1
DB00934,DB00670,1
DB01156,DB00603,1
DB00726,DB00627,1
DB00439,DB00476,1
DB14504,DB00246,1
DB01247,DB00261,1
DB06077,DB00767,1
DB01151,DB01274,1
DB06016,DB12105,1
DB00363,DB00238,1
DB00313,DB00613,1
DB06216,DB09146,1
DB00433,DB01202,1
DB12107,DB14509,1
DB01618,DB00852,1
DB13286,DB00490,1
DB00829,DB11428,1
DB01255,DB00275,1
DB00321,DB01411,1
DB01156,DB12273,1
DB00321,DB04821,1
DB12752,DB08815,1
DB01171,DB01623,1
DB01267,DB02520,1
DB00200,DB01267,1
DB00569,DB00934,1
DB00327,DB00829,1
DB09068,DB00446,1
DB00669,DB06700,1
DB00628,DB09301,1
DB00752,DB09363,1
DB01151,DB13254,1
DB00158,DB00502,1
DB09202,DB00656,1
DB06684,DB08984,1
DB06684,DB01206,1
DB01576,DB00065,1
DB04817,DB00477,1
DB00334,DB14066,1
DB04729,DB01242,1
DB00081,DB00321,1
DB08815,DB12565,1
DB00122,DB00555,1
DB03410,DB00502,1
DB01259,DB00540,1
DB08815,DB13653,1
DB00546,DB06077,1
DB00656,DB01169,1
DB09079,DB00433,1
DB00601,DB00313,1
DB00752,DB01207,1
DB00363,DB06207,1
DB00543,DB01497,1
DB01274,DB00502,1
DB14754,DB00555,1
DB13803,DB00321,1
DB00182,DB12531,1
DB09068,DB11541,1
DB01217,DB00623,1
DB01255,DB13781,1
DB01149,DB00414,1
DB00433,DB12010,1
DB00363,DB11730,1
DB00190,DB01618,1
DB00752,DB13852,1
DB00934,DB14185,1
DB08059,DB01175,1
DB08918,DB01083,1
DB08918,DB06292,1
DB00502,DB06674,1
DB00540,DB00568,1
DB00540,DB04864,1
DB00540,DB01119,1
DB01104,DB00472,1
DB00816,DB09128,1
DB13213,DB00422,1
DB00540,DB15444,1
DB00628,DB12883,1
DB06700,DB00774,1
DB00182,DB00209,1
DB01183,DB00502,1
DB00363,DB13213,1
DB00158,DB00476,1
DB00628,DB02568,1
DB00363,DB01208,1
DB06684,DB12177,1
DB00334,DB11730,1
DB00313,DB01053,1
DB00334,DB01076,1
DB01104,DB01685,1
DB15478,DB01238,1
DB01037,DB00818,1
DB00344,DB01253,1
DB01224,DB06824,1
DB00285,DB00031,1
DB00490,DB09071,1
DB00502,DB01588,1
DB00476,DB06623,1
DB00285,DB06153,1
DB00839,DB00334,1
DB01333,DB09068,1
DB09206,DB01576,1
DB01050,DB00344,1
DB09074,DB00477,1
DB14185,DB01079,1
DB00656,DB00827,1
DB00285,DB00520,1
DB14009,DB01255,1
DB09253,DB00215,1
DB00215,DB00086,1
DB06216,DB01409,1
DB06216,DB14575,1
DB00370,DB13636,1
DB08797,DB09068,1
DB00734,DB09289,1
DB00334,DB04838,1
DB00334,DB00660,1
DB00185,DB01149,1
DB00740,DB00476,1
DB13829,DB00831,1
DB00423,DB00502,1
DB14509,DB00876,1
DB00555,DB00175,1
DB09247,DB00715,1
DB01238,DB08906,1
DB00408,DB01171,1
DB00583,DB00458,1
DB01037,DB12989,1
DB09128,DB15197,1
DB00540,DB11638,1
DB13737,DB01175,1
DB00800,DB06077,1
DB00246,DB12551,1
DB01255,DB09076,1
DB00434,DB00321,1
DB00726,DB12958,1
DB01151,DB00725,1
DB00623,DB13099,1
DB00176,DB00219,1
DB00490,DB12825,1
DB00715,DB01611,1
DB00540,DB00844,1
DB01250,DB00182,1
DB00734,DB13351,1
DB05227,DB06216,1
DB00526,DB01242,1
DB09071,DB00176,1
DB01576,DB04817,1
DB01018,DB12105,1
DB06077,DB13253,1
DB00176,DB00487,1
DB06016,DB09080,1
DB00321,DB01297,1
DB04570,DB01068,1
DB00295,DB00476,1
DB00366,DB00477,1
DB01242,DB08971,1
DB09241,DB01175,1
DB00490,DB11278,1
DB00455,DB01149,1
DB00475,DB13254,1
DB01576,DB01356,1
DB12080,DB00477,1
DB00476,DB11471,1
DB05109,DB00176,1
DB00631,DB01149,1
DB00726,DB00945,1
DB11723,DB09128,1
DB00798,DB01156,1
DB01240,DB00334,1
DB06789,DB00477,1
DB00715,DB13844,1
DB00628,DB13082,1
DB08868,DB14185,1
DB12193,DB00829,1
DB00246,DB01156,1
DB00555,DB09230,1
DB00182,DB13351,1
DB09049,DB00215,1
DB01267,DB11963,1
DB00334,DB01200,1
DB00550,DB00829,1
DB01438,DB00321,1
DB00952,DB00176,1
DB00831,DB14715,1
DB00899,DB09128,1
DB00458,DB14542,1
DB13452,DB01242,1
DB00363,DB06152,1
DB00877,DB01174,1
DB01238,DB00454,1
DB00831,DB01121,1
DB00433,DB01132,1
DB06684,DB00880,1
DB11556,DB14185,1
DB08736,DB00477,1
DB00358,DB00831,1
DB13953,DB00831,1
DB05687,DB06016,1
DB00490,DB00928,1
DB00828,DB01224,1
DB00234,DB01156,1
DB00404,DB13505,1
DB00285,DB00704,1
DB13246,DB01576,1
DB01618,DB05232,1
DB00934,DB05115,1
DB06735,DB00476,1
DB00656,DB13538,1
DB00176,DB08794,1
DB01529,DB06016,1
DB00404,DB00559,1
DB02247,DB00404,1
DB00540,DB00555,1
DB00508,DB14509,1
DB00476,DB09122,1
DB12783,DB01238,1
DB00321,DB01079,1
DB01175,DB08873,1
DB00370,DB02224,1
DB00550,DB08918,1
DB00313,DB11235,1
DB11614,DB00540,1
DB00734,DB09054,1
DB01149,DB09216,1
DB01151,DB01192,1
DB00725,DB00477,1
DB00726,DB01352,1
DB09128,DB04905,1
DB01576,DB00774,1
DB00363,DB00169,1
DB08864,DB00734,1
DB00649,DB00734,1
DB00726,DB00696,1
DB08918,DB01076,1
DB00477,DB15119,1
DB00543,DB01577,1
DB00321,DB00809,1
DB13514,DB00182,1
DB00273,DB01247,1
DB00182,DB00340,1
DB01030,DB01100,1
DB01100,DB09074,1
DB00623,DB13382,1
DB00951,DB01224,1
DB00246,DB01384,1
DB00477,DB01110,1
DB13136,DB00285,1
DB00613,DB01267,1
DB00433,DB09063,1
DB00934,DB01363,1
DB00695,DB01149,1
DB00176,DB01359,1
DB01037,DB01698,1
DB00176,DB01093,1
DB00107,DB01151,1
DB01156,DB01201,1
DB00246,DB05294,1
